SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,Historical_Avg_Rainfall,Rainfall_Anomaly,Rainfall_Anomaly_Percent
South Interior Karnataka,1963,1.2,2.8,13.0,51.6,78.1,108.5,197.5,232.5,92.6,193.8,9.0,12.3,992.8,3.9,142.7,631.1,215.1,1037.5555555555557,-44.7555555555557,-4.313557506960819
South Interior Karnataka,1964,0.0,0.1,0.7,23.6,51.0,122.2,280.0,305.4,182.7,121.5,78.4,3.8,1169.4,0.1,75.2,890.3,203.7,1037.5555555555557,131.84444444444443,12.707217819661595
South Interior Karnataka,1965,1.0,0.2,4.6,24.6,42.0,129.8,245.2,141.1,81.4,17.7,25.8,21.7,735.2,1.2,71.3,597.5,65.1,1037.5555555555557,-302.3555555555556,-29.14114371385736
South Interior Karnataka,1966,4.2,0.9,2.5,24.7,90.9,82.3,256.1,91.0,188.5,132.8,123.2,13.8,1010.9,5.2,118.1,617.8,269.8,1037.5555555555557,-26.65555555555568,-2.5690726065538776
South Interior Karnataka,1967,5.7,0.0,4.7,25.7,77.8,136.3,350.4,157.3,57.8,96.2,12.3,16.0,940.3,5.7,108.3,701.8,124.6,1037.5555555555557,-97.2555555555557,-9.373527521953323
South Interior Karnataka,1968,0.0,8.0,8.5,47.5,71.8,120.6,284.1,124.7,209.7,99.3,23.4,3.4,1001.0,8.0,127.8,739.2,126.0,1037.5555555555557,-36.55555555555566,-3.523238380809605
South Interior Karnataka,1969,0.0,0.0,2.3,37.8,101.9,100.8,289.5,216.3,104.0,174.8,51.4,27.7,1106.5,0.0,142.0,710.6,253.9,1037.5555555555557,68.94444444444434,6.644891839794378
South Interior Karnataka,1970,1.4,5.4,4.3,49.5,129.6,99.5,210.1,206.4,129.0,217.6,20.9,0.2,1073.8,6.7,183.4,645.0,238.7,1037.5555555555557,36.2444444444443,3.4932533733133293
South Interior Karnataka,1971,2.0,5.3,2.7,37.9,100.5,204.5,174.9,180.7,161.7,122.3,17.4,10.3,1020.2,7.3,141.1,721.7,150.0,1037.5555555555557,-17.35555555555561,-1.672735061040913
South Interior Karnataka,1972,0.0,1.1,0.1,26.9,190.5,153.6,214.6,97.6,176.2,135.7,26.3,41.5,1064.0,1.1,217.5,642.0,203.5,1037.5555555555557,26.444444444444343,2.5487256371813993
South Interior Karnataka,1973,0.0,0.0,0.2,21.8,102.4,214.9,232.7,220.8,118.0,140.5,26.5,8.7,1086.6,0.0,124.4,786.5,175.7,1037.5555555555557,49.04444444444425,4.726922253159116
South Interior Karnataka,1974,0.1,0.0,4.3,34.5,113.2,71.0,281.8,166.7,235.0,138.2,6.6,0.0,1051.5,0.1,152.0,754.5,144.9,1037.5555555555557,13.944444444444343,1.3439708717069938
South Interior Karnataka,1975,4.1,3.2,15.5,21.0,93.0,224.8,260.6,252.8,224.0,157.7,76.3,1.3,1334.3,7.3,129.4,962.2,235.3,1037.5555555555557,296.7444444444443,28.60034268579994
South Interior Karnataka,1976,0.0,0.1,2.6,66.9,25.9,64.0,203.7,148.3,87.2,54.4,106.5,1.7,761.2,0.1,95.3,503.1,162.6,1037.5555555555557,-276.3555555555556,-26.635253801670594
South Interior Karnataka,1977,0.0,1.3,13.8,51.2,136.8,168.5,227.7,134.5,166.5,224.6,82.8,0.1,1207.8,1.3,201.8,697.1,307.4,1037.5555555555557,170.2444444444443,16.408224459198955
South Interior Karnataka,1978,0.5,7.0,2.6,40.1,104.5,188.1,281.8,231.2,156.8,107.1,81.0,30.8,1231.6,7.5,147.3,857.9,219.0,1037.5555555555557,194.04444444444425,18.70207753266222
South Interior Karnataka,1979,0.3,29.2,4.1,31.3,49.0,192.8,189.3,207.9,219.6,81.9,113.9,1.4,1120.8,29.5,84.4,809.6,197.2,1037.5555555555557,83.2444444444443,8.023131291497092
South Interior Karnataka,1980,0.0,0.0,7.2,79.1,99.0,228.0,287.7,179.6,161.8,99.6,81.1,1.9,1225.0,0.0,185.2,857.1,182.7,1037.5555555555557,187.44444444444434,18.065967016491744
South Interior Karnataka,1981,1.8,0.1,19.6,25.5,94.9,136.3,189.4,299.8,254.6,123.2,32.8,6.5,1184.6,1.9,140.0,880.2,162.5,1037.5555555555557,147.04444444444425,14.172199614478457
South Interior Karnataka,1982,0.1,0.0,2.0,18.3,99.2,151.1,217.0,240.8,126.9,97.1,50.8,0.2,1003.5,0.1,119.5,735.8,148.1,1037.5555555555557,-34.05555555555566,-3.282287427714724
South Interior Karnataka,1983,0.0,0.0,0.9,5.1,77.0,215.3,206.6,262.5,185.9,97.8,21.1,38.9,1111.2,0.0,83.0,870.3,157.8,1037.5555555555557,73.64444444444439,7.097879631612759
South Interior Karnataka,1984,2.1,7.9,75.4,39.0,44.7,196.2,256.8,122.3,167.1,142.3,5.7,4.4,1063.9,10.0,159.1,742.4,152.4,1037.5555555555557,26.344444444444434,2.5390875990576127
South Interior Karnataka,1985,4.1,0.1,13.8,42.1,52.8,193.3,138.7,172.3,139.7,67.4,29.3,5.8,859.3,4.2,108.6,644.0,102.5,1037.5555555555557,-178.2555555555557,-17.18033840222747
South Interior Karnataka,1986,13.9,9.2,3.9,26.2,51.7,210.0,149.9,208.2,175.3,79.4,94.1,8.4,1030.2,23.1,81.8,743.4,181.8,1037.5555555555557,-7.355555555555611,-0.7089312486613888
South Interior Karnataka,1987,0.3,0.0,4.5,9.2,64.2,135.7,114.9,151.7,139.9,205.4,76.9,31.9,934.7,0.3,77.9,542.3,314.2,1037.5555555555557,-102.85555555555561,-9.913257656885847
South Interior Karnataka,1988,0.2,2.9,11.9,71.4,84.9,68.0,276.0,251.3,199.2,30.6,5.9,19.9,1022.2,3.1,168.2,794.6,56.4,1037.5555555555557,-15.355555555555611,-1.4799742985650084
South Interior Karnataka,1989,0.0,0.1,12.5,24.0,53.3,145.0,286.3,135.0,149.4,86.9,15.7,5.2,913.5,0.1,89.8,715.7,107.9,1037.5555555555557,-124.05555555555566,-11.956521739130444
South Interior Karnataka,1990,4.0,0.1,5.0,15.2,115.1,130.1,148.5,193.8,59.0,128.5,47.0,2.2,848.5,4.2,135.3,531.3,177.7,1037.5555555555557,-189.05555555555566,-18.221246519597354
South Interior Karnataka,1991,1.0,0.1,2.6,64.2,108.6,248.9,261.9,165.5,115.8,192.5,60.0,0.1,1221.2,1.1,175.3,792.2,252.6,1037.5555555555557,183.6444444444444,17.699721567787527
South Interior Karnataka,1992,0.2,0.3,0.0,28.6,78.9,269.4,202.1,215.9,145.5,113.5,146.5,0.2,1201.0,0.4,107.5,832.9,260.2,1037.5555555555557,163.44444444444434,15.752837866780883
South Interior Karnataka,1993,0.0,0.5,6.2,22.9,66.4,149.0,204.7,189.9,105.3,234.5,25.0,33.7,1038.1,0.5,95.5,648.9,293.2,1037.5555555555557,0.5444444444442524,0.052473763118422265
South Interior Karnataka,1994,11.7,2.4,3.9,54.6,70.9,184.9,336.4,132.6,96.4,238.6,24.8,0.5,1157.8,14.1,129.4,750.4,263.9,1037.5555555555557,120.2444444444443,11.589205397301335
South Interior Karnataka,1995,4.2,0.2,3.5,32.1,70.9,79.6,248.4,179.8,135.6,98.8,30.1,0.0,883.2,4.4,106.5,643.4,128.9,1037.5555555555557,-154.3555555555556,-14.876847290640399
South Interior Karnataka,1996,1.1,0.2,1.5,49.8,52.8,204.4,187.3,187.4,188.3,132.9,10.9,27.5,1044.0,1.3,104.0,767.5,171.2,1037.5555555555557,6.444444444444343,0.6211180124223504
South Interior Karnataka,1997,4.9,0.1,26.2,26.0,45.3,178.9,251.7,246.8,108.4,134.4,123.8,33.6,1180.0,4.9,97.5,785.8,291.8,1037.5555555555557,142.44444444444434,13.728849860783882
South Interior Karnataka,1998,0.0,0.0,3.5,31.6,47.0,155.6,278.4,205.5,175.8,148.9,55.0,11.7,1113.3,0.1,82.2,815.4,215.7,1037.5555555555557,75.7444444444443,7.300278432212451
South Interior Karnataka,1999,0.1,4.6,1.5,42.2,131.2,129.5,289.6,138.8,108.0,271.9,28.8,3.5,1149.6,4.7,174.9,665.9,304.2,1037.5555555555557,112.04444444444425,10.798886271150119
South Interior Karnataka,2000,1.4,15.5,0.3,46.3,59.3,167.5,200.5,300.6,183.5,206.2,14.1,12.1,1207.2,16.9,105.9,852.1,232.3,1037.5555555555557,169.6444444444444,16.350396230456195
South Interior Karnataka,2001,0.5,1.1,1.7,90.6,30.4,127.2,168.2,152.0,189.9,122.7,40.0,2.1,926.3,1.6,122.7,637.2,164.8,1037.5555555555557,-111.2555555555557,-10.722852859284657
South Interior Karnataka,2002,2.0,11.4,2.3,20.6,77.2,131.9,92.6,155.1,74.9,168.4,18.8,0.6,755.8,13.4,100.0,454.5,187.8,1037.5555555555557,-281.7555555555557,-27.155707860355548
South Interior Karnataka,2003,0.1,4.2,20.1,36.4,9.6,118.2,162.5,152.2,51.9,192.4,11.5,3.6,762.8,4.3,66.1,484.9,207.4,1037.5555555555557,-274.7555555555557,-26.48104519168988
South Interior Karnataka,2004,9.1,12.8,16.4,62.2,180.2,196.6,191.7,211.1,117.5,101.5,24.0,10.4,1133.4,21.9,258.7,716.8,136.0,1037.5555555555557,95.84444444444443,9.237524095095308
South Interior Karnataka,2005,7.2,3.9,3.2,76.0,74.7,138.7,333.5,233.2,145.5,241.8,56.3,5.3,1319.3,11.1,153.8,851.0,303.5,1037.5555555555557,281.7444444444443,27.154636967230655
South Interior Karnataka,2006,0.2,0.1,35.4,24.7,127.1,183.7,226.7,172.9,112.0,61.7,84.9,1.1,1030.5,0.3,187.2,695.3,147.7,1037.5555555555557,-7.055555555555657,-0.6800171342900075
South Interior Karnataka,2007,0.1,0.3,0.9,39.8,76.7,216.7,267.2,245.5,198.5,152.5,18.2,14.6,1231.0,0.4,117.5,927.9,185.3,1037.5555555555557,193.44444444444434,18.64424930391946
South Interior Karnataka,2008,0.8,20.7,108.9,24.9,66.3,149.8,203.4,269.8,141.4,117.1,32.3,5.2,1140.6,21.5,200.1,764.4,154.6,1037.5555555555557,103.04444444444425,9.931462840008548
South Interior Karnataka,2009,0.1,0.1,27.3,25.4,101.3,101.6,324.7,153.2,247.9,98.2,55.7,22.9,1158.4,0.2,153.9,827.5,176.8,1037.5555555555557,120.84444444444443,11.647033626044118
South Interior Karnataka,2010,7.9,1.7,5.6,71.1,94.9,129.1,235.1,228.1,150.7,129.6,183.5,2.5,1239.7,9.5,171.6,743.1,315.5,1037.5555555555557,202.1444444444444,19.482758620689648
South Interior Karnataka,2011,2.1,12.4,12.4,80.2,83.5,177.1,202.4,199.5,111.2,144.8,56.7,5.0,1087.4,14.5,176.1,690.2,206.5,1037.5555555555557,49.844444444444434,4.804026558149496
South Interior Karnataka,2012,4.6,5.5,8.1,99.0,45.6,81.8,144.7,236.5,100.6,62.8,82.6,6.2,877.8,10.1,152.6,563.5,151.6,1037.5555555555557,-159.7555555555557,-15.397301349325351
South Interior Karnataka,2013,0.5,10.1,11.7,34.6,95.6,176.2,307.4,151.7,191.8,103.7,24.9,2.4,1110.7,10.6,142.0,827.1,131.0,1037.5555555555557,73.14444444444439,7.049689440993783
South Interior Karnataka,2014,0.4,2.4,17.7,46.7,130.5,106.8,271.6,254.6,161.6,152.9,20.2,18.7,1184.2,2.8,195.0,794.5,191.8,1037.5555555555557,146.6444444444444,14.133647461983287
South Interior Karnataka,2015,1.7,0.2,24.4,80.5,125.3,218.7,112.0,136.6,164.5,106.1,138.1,4.4,1112.5,1.9,230.2,631.8,248.6,1037.5555555555557,74.94444444444434,7.223174127222093
South Interior Karnataka,2016,3.6,0.4,3.2,8.8,92.0,172.2,196.5,85.9,62.8,21.9,9.1,31.0,687.3,4.0,103.9,517.4,61.9,1037.5555555555557,-350.2555555555557,-33.75776397515529
South Interior Karnataka,2017,5.0,0.0,16.8,34.1,140.9,107.6,125.9,181.4,250.3,178.3,13.8,7.7,1061.7,5.0,191.8,665.2,199.8,1037.5555555555557,24.14444444444439,2.327050760334113
Kerala,1901,28.7,44.7,51.6,160.0,174.7,824.6,743.0,357.5,197.7,266.9,350.8,48.4,3248.6,73.4,386.2,2122.8,666.1,2914.2470085470086,334.3529914529913,11.473049143479905
Kerala,1902,6.7,2.6,57.3,83.9,134.5,390.9,1205.0,315.8,491.6,358.4,158.3,121.5,3326.6,9.3,275.7,2403.4,638.2,2914.2470085470086,412.3529914529913,14.149555279412748
Kerala,1903,3.2,18.6,3.1,83.6,249.7,558.6,1022.5,420.2,341.8,354.1,157.0,59.0,3271.2,21.7,336.3,2343.0,570.1,2914.2470085470086,356.9529914529912,12.248549639275828
Kerala,1904,23.7,3.0,32.2,71.5,235.7,1098.2,725.5,351.8,222.7,328.1,33.9,3.3,3129.7,26.7,339.4,2398.2,365.3,2914.2470085470086,215.45299145299123,7.393092995243812
Kerala,1905,1.2,22.3,9.4,105.9,263.3,850.2,520.5,293.6,217.2,383.5,74.4,0.2,2741.6,23.4,378.5,1881.5,458.1,2914.2470085470086,-172.64700854700868,-5.924240740083573
Kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86.0,2708.0,34.1,230.0,1943.1,500.8,2914.2470085470086,-206.2470085470086,-7.077197229408487
Kerala,1907,18.8,4.8,55.7,170.8,101.4,770.9,760.4,981.5,225.0,309.7,219.1,52.8,3671.1,23.7,328.0,2737.8,581.7,2914.2470085470086,756.8529914529913,25.970790713116138
Kerala,1908,8.0,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11.0,2648.3,28.8,283.7,2023.6,312.2,2914.2470085470086,-265.9470085470084,-9.125753848834002
Kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258.0,195.4,212.1,171.1,32.3,3050.2,65.9,628.3,1940.4,415.5,2914.2470085470086,135.95299145299123,4.665115587466107
Kerala,1910,2.7,25.7,23.3,124.5,148.8,680.0,484.1,473.8,248.6,356.6,280.4,0.1,2848.6,28.4,296.7,1886.5,637.0,2914.2470085470086,-65.64700854700868,-2.2526233484833913
Kerala,1911,3.0,4.3,18.2,51.0,180.6,990.0,705.3,178.6,60.2,302.3,145.7,87.6,2726.7,7.3,249.7,1934.0,535.7,2914.2470085470086,-187.54700854700877,-6.435522040409208
Kerala,1912,1.9,15.0,11.2,122.7,217.3,948.2,833.6,534.4,136.8,469.5,138.7,22.0,3451.3,16.9,351.1,2453.1,630.2,2914.2470085470086,537.0529914529916,18.428533678782312
Kerala,1913,3.1,5.2,20.7,75.7,198.8,541.7,763.2,247.2,176.9,422.5,109.9,45.8,2610.8,8.3,295.2,1729.0,578.3,2914.2470085470086,-303.4470085470084,-10.412535644955561
Kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241.0,374.4,100.9,135.2,2899.1,7.6,215.0,2066.1,610.5,2914.2470085470086,-15.147008547008681,-0.519757196373025
Kerala,1915,16.9,23.5,42.7,106.0,154.5,696.1,775.6,298.8,396.6,196.6,302.5,14.9,3024.5,40.4,303.1,2167.0,514.0,2914.2470085470086,110.25299145299141,3.7832411298574717
Kerala,1916,0.0,7.8,22.0,82.4,199.0,920.2,513.9,396.9,339.3,320.7,134.3,8.9,2945.3,7.8,303.4,2170.2,463.9,2914.2470085470086,31.05299145299159,1.065557976448745
Kerala,1917,2.9,47.6,79.4,38.1,122.9,703.7,342.7,335.1,470.3,264.1,256.4,41.6,2704.8,50.5,240.4,1851.7,562.1,2914.2470085470086,-209.4470085470084,-7.187002609344187
Kerala,1918,42.9,5.0,32.8,51.3,683.0,464.3,167.5,376.0,96.4,233.2,295.4,54.1,2501.9,47.9,767.0,1104.3,582.6,2914.2470085470086,-412.3470085470085,-14.149349980892573
Kerala,1919,43.0,6.1,33.9,65.9,247.0,636.8,648.0,484.2,255.9,249.2,280.1,53.0,3003.3,49.2,346.8,2025.0,582.3,2914.2470085470086,89.05299145299159,3.055780487783423
Kerala,1920,35.2,5.5,24.1,172.0,87.7,964.3,940.8,235.0,178.0,350.1,302.3,8.2,3303.1,40.6,283.7,2318.2,660.6,2914.2470085470086,388.8529914529913,13.343172020509906
Kerala,1921,43.0,4.7,15.0,171.3,104.1,489.1,639.8,641.9,156.7,302.4,136.2,15.8,2719.9,47.8,290.3,1927.5,454.3,2914.2470085470086,-194.3470085470085,-6.668858472772575
Kerala,1922,30.5,21.4,16.3,89.6,293.6,663.1,1025.1,320.6,222.4,266.3,293.7,25.1,3267.6,51.9,399.4,2231.2,585.1,2914.2470085470086,353.3529914529913,12.125018586848162
Kerala,1923,24.7,0.7,78.9,43.5,80.0,722.5,1008.7,943.0,254.3,203.1,83.9,41.6,3484.7,25.3,202.3,2928.4,328.6,2914.2470085470086,570.4529914529912,19.574627331861237
Kerala,1924,19.3,2.9,66.6,111.0,185.4,1011.7,1526.5,624.0,289.1,176.5,162.9,50.4,4226.4,22.2,363.0,3451.3,389.9,2914.2470085470086,1312.152991452991,45.02545555008417
Kerala,1925,4.1,16.5,76.9,93.4,258.2,688.8,593.5,554.1,158.8,295.4,223.7,98.8,3062.1,20.5,428.5,1995.2,617.9,2914.2470085470086,147.85299145299132,5.073454344102018
Kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536.0,322.7,216.7,88.8,16.2,2965.4,34.4,301.5,2307.8,321.7,2914.2470085470086,51.1529914529915,1.7552730191698975
Kerala,1927,18.8,35.3,49.6,86.5,265.4,720.2,888.2,315.0,335.6,135.8,137.6,6.8,2994.7,54.1,401.4,2258.9,280.2,2914.2470085470086,80.45299145299123,2.7606785292061997
Kerala,1928,12.7,65.9,51.3,121.1,81.9,590.7,420.6,553.2,75.9,321.5,155.2,52.7,2502.8,78.6,254.3,1640.4,529.4,2914.2470085470086,-411.4470085470084,-14.118467217785652
Kerala,1929,12.8,29.8,58.9,210.7,148.0,946.6,844.0,293.9,268.9,350.4,158.2,39.4,3361.6,42.6,417.6,2353.5,548.0,2914.2470085470086,447.3529914529913,15.350551622459536
Kerala,1930,10.8,10.8,39.0,102.7,404.9,633.1,401.7,273.4,411.5,433.9,207.0,89.2,3018.0,21.6,546.5,1719.7,730.2,2914.2470085470086,103.75299145299141,3.560198951863068
Kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,3259.6,3.6,277.8,2558.0,420.1,2914.2470085470086,345.3529914529913,11.850505137008897
Kerala,1932,0.1,19.3,28.6,113.0,646.5,341.0,716.4,423.2,317.3,543.2,223.2,31.3,3403.0,19.4,788.1,1797.8,797.7,2914.2470085470086,488.7529914529914,16.77115872537774
Kerala,1933,1.0,9.3,36.9,139.5,738.8,859.3,773.4,479.5,469.7,397.0,126.1,42.3,4072.9,10.3,915.2,2581.9,565.5,2914.2470085470086,1158.6529914529915,39.75822873129327
Kerala,1934,74.5,1.7,47.7,92.4,106.7,852.9,415.0,337.2,48.4,335.9,93.4,4.9,2410.7,76.2,246.8,1653.5,434.2,2914.2470085470086,-503.5470085470088,-17.278803309060212
Kerala,1935,23.9,8.3,18.1,120.7,56.6,431.3,687.3,280.9,283.3,403.8,153.0,30.9,2498.2,32.3,195.4,1682.9,587.6,2914.2470085470086,-416.0470085470088,-14.276312451443241
Kerala,1936,1.2,16.5,116.0,34.0,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,3043.3,17.7,616.6,1947.5,461.5,2914.2470085470086,129.0529914529916,4.428347736979752
Kerala,1937,6.5,21.2,58.7,175.5,137.1,485.6,970.5,281.2,139.8,401.9,121.0,19.1,2818.2,27.7,371.3,1877.1,542.0,2914.2470085470086,-96.04700854700877,-3.295774457872605
Kerala,1938,0.3,79.0,53.3,164.5,179.6,681.6,648.6,287.9,223.2,223.7,69.5,22.9,2634.1,79.4,397.3,1841.3,316.1,2914.2470085470086,-280.1470085470087,-9.613015222298708
Kerala,1939,13.6,3.6,24.9,172.8,105.1,625.8,749.6,459.9,134.1,339.8,298.1,10.2,2937.5,17.2,302.8,1969.4,648.1,2914.2470085470086,23.25299145299141,0.7979073628554545
Kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,3117.8,2.1,347.6,2162.7,605.3,2914.2470085470086,203.5529914529916,6.984754238607917
Kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,3111.1,20.5,532.0,2031.8,526.7,2914.2470085470086,196.85299145299132,6.754849224367522
Kerala,1942,2.4,4.7,23.2,180.3,191.9,813.6,828.8,329.3,99.8,374.4,84.7,117.9,3050.9,7.0,395.4,2071.4,577.0,2914.2470085470086,136.6529914529915,4.689135514327052
Kerala,1943,83.5,14.6,38.4,107.5,478.4,794.5,831.6,183.3,257.6,427.2,223.4,24.3,3464.2,98.1,624.3,2067.0,674.9,2914.2470085470086,549.9529914529912,18.87118661664812
Kerala,1944,6.4,26.6,61.6,61.6,212.7,498.9,614.1,230.7,155.0,289.0,244.1,89.2,2490.0,33.0,336.0,1498.7,622.3,2914.2470085470086,-424.2470085470086,-14.557688737528482
Kerala,1945,4.4,9.9,12.7,104.1,53.4,549.8,704.0,351.8,110.9,253.8,259.5,18.0,2432.4,14.3,170.2,1716.5,531.4,2914.2470085470086,-481.8470085470085,-16.534185576371193
Kerala,1946,1.8,5.4,108.4,139.8,83.0,919.0,671.7,695.6,199.4,266.1,273.0,202.3,3565.5,7.3,331.2,2485.7,741.3,2914.2470085470086,651.2529914529914,22.34721317523783
Kerala,1947,22.2,27.3,98.0,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47.0,2998.1,49.5,325.9,2359.5,263.2,2914.2470085470086,83.85299145299132,2.8773467453878907
Kerala,1948,43.0,8.3,48.2,125.0,212.3,910.2,619.0,487.9,166.6,183.9,215.6,19.2,3039.2,51.3,385.5,2183.7,418.7,2914.2470085470086,124.95299145299123,4.287659593937116
Kerala,1949,0.6,1.8,4.5,98.1,440.0,536.3,758.7,445.2,354.5,229.1,71.9,1.8,2942.6,2.4,542.6,2094.7,302.8,2914.2470085470086,28.35299145299132,0.9729096871279834
Kerala,1950,0.1,53.7,31.1,68.5,242.0,638.3,905.7,387.3,411.6,250.4,149.2,8.8,3146.6,53.8,341.5,2342.9,408.4,2914.2470085470086,232.35299145299132,7.973002658029264
Kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5,13.1,366.0,1823.0,503.5,2914.2470085470086,-208.7470085470086,-7.162982682483257
Kerala,1952,5.2,48.2,20.8,112.2,214.6,576.7,430.0,413.6,57.4,339.6,49.6,66.9,2334.8,53.4,347.6,1477.7,456.1,2914.2470085470086,-579.4470085470084,-19.883249664410236
Kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9,35.7,206.3,1825.1,477.8,2914.2470085470086,-369.3470085470085,-12.673840188006515
Kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467.0,201.6,303.1,31.6,62.5,2938.0,26.3,407.0,2107.4,397.2,2914.2470085470086,23.75299145299141,0.8150644534704087
Kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236.0,438.5,378.2,178.1,19.8,3134.7,10.5,698.3,1849.7,576.1,2914.2470085470086,220.45299145299123,7.564663901393354
Kerala,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,2798.4,19.6,518.0,1720.1,540.6,2914.2470085470086,-115.8470085470085,-3.975195246224778
Kerala,1957,1.2,16.0,25.7,70.2,381.2,872.0,835.3,358.8,41.3,280.1,192.5,28.9,3103.3,17.2,477.2,2107.4,501.5,2914.2470085470086,189.0529914529916,6.487198610774247
Kerala,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191.0,206.1,7.7,2923.1,23.7,545.9,1948.7,404.8,2914.2470085470086,8.852991452991319,0.3037831531447728
Kerala,1959,3.0,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34.0,3746.0,24.3,504.2,2831.2,386.3,2914.2470085470086,831.7529914529914,28.540922887236263
Kerala,1960,9.4,8.4,44.4,206.6,540.0,480.3,750.9,336.8,371.2,255.9,358.0,23.7,3385.5,17.8,791.0,1939.2,637.5,2914.2470085470086,471.2529914529914,16.170660553854347
Kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8,45.0,606.0,3229.3,377.6,2914.2470085470086,1343.5529914529916,46.10292084070331
Kerala,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,3375.8,83.1,607.1,2101.6,584.0,2914.2470085470086,461.5529914529916,15.837812995924242
Kerala,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511.0,223.9,282.6,93.4,48.4,2651.1,55.0,323.2,1848.5,424.4,2914.2470085470086,-263.1470085470087,-9.029674141390268
Kerala,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548.0,398.2,325.7,191.7,17.8,2869.1,8.8,245.2,2079.8,535.2,2914.2470085470086,-45.14700854700868,-1.549182633270272
Kerala,1965,9.1,0.9,28.3,109.8,214.5,597.7,465.1,296.1,150.1,183.7,131.7,155.5,2342.4,10.0,352.6,1508.9,470.9,2914.2470085470086,-571.8470085470085,-19.622461887062936
Kerala,1966,3.0,6.9,67.7,167.4,95.2,496.2,601.9,202.1,293.2,392.3,245.4,50.5,2621.7,9.9,330.3,1593.3,688.2,2914.2470085470086,-292.5470085470088,-10.038511069549575
Kerala,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74.0,31.1,2569.1,14.4,339.6,1937.3,277.8,2914.2470085470086,-345.1470085470087,-11.843437002242744
Kerala,1968,7.3,30.5,89.2,133.3,90.0,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7,37.8,312.5,2711.4,331.0,2914.2470085470086,478.4529914529912,16.41772265870968
Kerala,1969,2.7,6.4,19.4,117.2,227.4,550.5,818.8,284.8,216.4,235.6,119.4,66.3,2665.0,9.1,364.0,1870.6,421.3,2914.2470085470086,-249.2470085470086,-8.552707022294541
Kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5,30.5,447.7,1860.7,364.6,2914.2470085470086,-210.7470085470086,-7.231611044943073
Kerala,1971,31.6,18.5,20.0,113.0,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,3076.8,50.1,450.6,2254.6,321.5,2914.2470085470086,162.5529914529916,5.577872808181679
Kerala,1972,2.6,7.5,2.5,87.5,436.0,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4,10.2,526.0,1596.8,606.4,2914.2470085470086,-174.8470085470085,-5.999731938789365
Kerala,1973,0.0,0.3,12.3,131.5,119.9,617.0,583.5,487.5,61.3,260.8,84.5,53.8,2412.5,0.3,263.8,1749.2,399.2,2914.2470085470086,-501.7470085470086,-17.21703778284637
Kerala,1974,1.6,5.4,16.0,128.0,221.5,266.9,1004.2,533.6,383.6,142.1,61.0,3.6,2767.4,7.0,365.6,2188.2,206.6,2914.2470085470086,-146.8470085470085,-5.038934864351934
Kerala,1975,5.2,21.4,63.4,123.8,162.2,864.4,531.3,675.9,457.7,368.9,204.3,19.9,3498.4,26.6,349.3,2529.3,593.1,2914.2470085470086,584.1529914529915,20.04473161471099
Kerala,1976,0.1,1.5,21.0,134.5,75.8,196.8,641.5,342.6,116.2,221.3,286.7,30.8,2068.8,1.6,231.3,1297.1,538.8,2914.2470085470086,-845.4470085470084,-29.010821871565827
